Ticker,EPS_2021,EPS_2022
RELY,-0.64,-0.68
RENB,-0.57,-2.16
RENT,,-67.198864
REPL,,-2.26
RETO,-810.0,-377.1
REVB,-15567.320779,-2387.199842
REVBW,,
REYN,1.54,1.23
RFAI,,
RFAIR,,
RFIL,0.61,0.14
RGC,-0.106529,-0.58
RGCO,1.22,-3.48
RGEN,2.24,3.24
RGLD,4.6,3.63
RGNX,2.91,-6.5
RGP,0.78,2.0
RGS,-63.0,-39.4
RGTI,-0.229571,-0.7
RGTIW,,
RHLD,0.371653,12.100987
RIBB,,
RIBBR,,
RICK,3.37,4.91
RIGL,-1.1,-3.4
RILY,15.09,-5.95
RILYG,,
RILYK,,
RILYL,,
RILYN,,
RILYP,,
RILYT,,
RILYZ,,
RIME,334.002,28.0
RIOT,-0.17,-3.65
RITR,300.285533,0.450934
RIVN,-5.208889,-7.4
RKDA,-27.6,-25.65
RKLB,-0.56,-0.29
RLAY,-3.82,-2.59
RLMD,-7.16,-5.3
RLYB,-1.84,-2.09
RMBI,0.96,1.17
RMBL,-1.379634,-16.125079
RMBS,0.16,-0.13
RMCF,,-0.06
RMCO,,-0.189911
RMCOW,,
RMNI,0.51,-0.03
RMR,2.15,2.04
RMSG,,-0.1803
RMSGW,,
RMTI,-3.83,-1.89
RNA,-5.7,-3.34
RNAC,-6.6,3.0
RNAZ,-402552.882353,-1033233.411765
RNTX,-5.89,-6.02
RNW,-19.509371,-40.403065
RNWWW,,
RNXT,-1.21,-1.09
ROAD,0.39,0.41
ROCK,2.29,2.56
ROIV,-1.181727,-1.26
ROKU,1.71,-3.62
ROMA,0.001349,-0.098066
ROOT,-37.62,-21.11
ROP,10.82,42.55
ROST,,4.87
RPAY,-0.6,0.12
RPD,-2.65,-2.13
RPID,-3.94,-1.43
RPRX,1.49,0.1
RPTX,-2.83,-0.69
RR,-0.113541,-0.011431
RRBI,4.51,5.13
RRGB,-3.19,-4.91
RRR,2.84,3.36
RSLS,-252787.755102,-129089.385475
RSSS,-0.01,-0.06
RSVR,,0.22
RTAC,,
RTACU,,
RTACW,,
RUM,-0.077303,-0.05
RUMBW,,
RUN,-0.39,0.8
RUSHA,2.78,4.566667
RUSHB,2.78,4.566667
RVMD,-2.57,-3.08
RVMDW,,
RVPH,-0.58,-1.25
RVPHW,,
RVSB,0.47,0.98
RVSN,-5.235433,-5.91
RVSNW,,
RVYL,-8.7,-10.8
RWAY,1.33,0.79
RWAYL,,
RWAYZ,,
RXRX,-1.49,-1.36
RXST,-3.57,-2.41
RXT,-1.05,-3.81
RYAAY,-1.8284,-0.426
RYET,0.014916,-0.020877
RYTM,-1.4,-3.47
RZLT,-2.72,-2.32
RZLV,-0.203736,-0.597998
RZLVW,,
SABR,-2.96,-1.4
SABS,-6.3,-4.31
SABSW,,
SAFT,8.8,3.15
SAFX,,
SAGE,-7.8,-8.98
SAGT,,0.228754
SAIA,9.48,13.4
SAIC,,4.77
SAIH,-19.372729,-6.718905
SAIHW,,
SAIL,,-0.114309
SAMG,1.52,1.92
SANA,-2.14,-1.43
SANG,0.01,-3.52
SANM,4.01,4.06
SANW,-10.45,-17.67
SATL,-1.399281,-0.66
SATLW,,
SATS,7.94,8.05
SAVA,-0.82,-1.9
SBAC,2.14,4.22
SBC,,0.062684
SBCF,2.18,1.66
SBCWW,,
SBET,-472.8,-73.56
SBFG,2.438095,1.77
SBFM,-9520.0,-3520.0
SBFMW,,
SBGI,-5.51,37.54
SBLK,6.71,5.52
SBRA,-0.52,-0.34
SBUX,3.54,2.83
SCAG,,-0.07688
SCAGW,,
SCHL,-0.32,2.27
SCKT,0.48,0.01
SCLX,-23.260904,-5.95
SCLXW,,
SCNI,-80.0,-40.0
SCNX,-9.75,-6.15
SCOR,-15.6,-17.8
SCPH,-1.02,-1.3
SCSC,0.42,3.45
SCVL,,5.42
SCWO,-0.03,-0.04
SCYX,-1.25,-1.47
SDA,-0.287356,-0.080788
SDAWW,,
SDGR,-1.42,-2.1
SDHI,,
SDHIU,,
SDM,,0.004998
SDOT,-5.0,-2.8
SDST,,
SDSTW,,
SEAT,-0.041509,0.36714
SEATW,,
SEDG,3.06,1.65
SEED,-16.29,-1.09
SEER,-1.17,-1.49
SEGG,-7.2,-23.94095
SEIC,3.81,3.46
SELF,0.33,0.19
SELX,-0.271835,0.352241
SENEA,13.72,5.24
SENEB,13.72,5.24
SEPN,,-1.419591
SERA,-2.33,-1.43
SERV,-0.876548,-0.591624
SEVN,2.18,1.89
SEZL,-2.406667,-1.14
SFBC,3.502989,3.407623
SFD,1.200673,2.213106
SFHG,0.137015,0.178124
SFIX,-0.08,-1.9
SFM,2.1,2.39
SFNC,2.467231,2.06
SFST,5.85,3.61
SFWL,0.170237,0.094502
SGA,1.85,1.52
SGBX,-23.2,-12.48
SGC,1.83,-2.03
SGD,,-4.655731
SGHT,-2.36,-1.8
SGLY,-12.6,-15.8
SGMA,0.36,1.92
SGML,-0.305878,-0.928382
SGMO,-1.23,-1.25
SGMT,-1.102279,-1.375436
SGRP,-0.08,-0.03
SGRY,-1.12,-0.59
SHBI,1.17,1.57
SHC,0.41,-0.83
SHEN,19.92,-0.17
SHFS,3.512401,-37.0
SHFSW,,
SHIM,1.780937,0.147486
SHIP,2.5,0.96
SHLS,0.020955,0.85
SHMD,-0.731842,0.046391
SHMDW,,
SHOO,2.34,2.77
SHOP,2.29,-2.73
SHOT,-1.69,-0.69
SHOTW,,
SHPH,-0.75595,-5.04
SIBN,-1.71,-1.79
SIDU,-34.0,-74.8
SIEB,0.16,-0.06
SIFY,,20.625028
SIGA,0.91,0.46
SIGI,6.5,3.54
SIGIP,,
SILC,1.513,2.694
SILO,1.3,-1.71
SIMA,,
SIMAW,,
SIMO,5.71,5.168
SINT,-7982.0,-12162.0
SION,,-2.321654
SIRI,3.2,3.1
SISI,-1713.599999,-686.399999
SITM,1.53,1.03
SJ,5.51,4.92
SKBL,,
SKIN,-3.67,0.23
SKK,0.083968,0.092672
SKWD,0.52686,1.047764
SKYE,-5.0,-8.77
SKYQ,,
SKYT,-1.76,-0.97
SKYW,2.2,1.44
SKYX,-0.09,-0.4
SLAB,47.78,2.54
SLDB,-10.14,-10.1
SLDE,,0.178486
SLDP,0.11,-0.05
SLDPW,,
SLE,-13.8,-45.95
SLGL,1.4,-6.5
SLM,3.61,1.76
SLMBP,,
SLN,-1.793668,-1.56
SLNG,-0.45,-0.17
SLNH,-12.5,-174.41
SLNHP,,
SLNO,-5.81,-2.87
SLP,0.47,0.6
SLRC,1.41,0.35
SLRX,-62.0,-119.04
SLS,-1.34,-2.13
SLSN,0.05,-0.05
SLXN,,-3.549592
SLXNW,,
SMBC,5.21,5.218715
SMCI,0.209,0.532
SMID,1.45,0.15
SMLR,2.12,1.79
SMMT,-0.96,-0.41
SMSI,-4.88,-4.24
SMTC,,1.92
SMTI,-1.08,-1.0
SMTK,-23.8,-13.88
SMX,-10332.635983,-12937.238494
SMXT,-0.074612,-0.154455
SMXWW,,
SNAL,0.222853,0.025754
SNBR,6.16,1.6
SNCR,-8.1,-1.8
SNCY,1.31,0.29
SND,-1.21,-0.02
SNDK,,
SNDL,-1.22,-1.46
SNDX,0.48,-2.46
SNES,-1776.000001,-1860.000001
SNEX,2.551111,4.448889
SNFCA,1.632653,1.066667
SNGX,-67.536,-76.96
SNOA,,-38.4
SNPS,4.81,6.29
SNRE,-0.741474,0.831318
SNSE,-1.33,-1.58
SNT,0.28,0.16
SNTG,-0.46,-1.08
SNTI,-12.671258,-22.3
SNWV,-18.75,-7.5
SNY,2.475,3.33
SNYR,,
SOBR,-1000.999999,-2089.999998
SOFI,-1.0,-0.4
SOGP,-26.0,16.0
SOHO,-2.15,1.35
SOHOB,,
SOHON,,
SOHOO,,
SOHU,23.49,-0.5
SOND,-31.884071,-23.79
SONDW,,
SONM,-40.8,-4.9
SONN,-2507.999997,-1203.839999
SONO,1.13,0.49
SOPA,-55.2,-20.7
SOPH,-1.33,-1.36
SORA,,0.002895
SOTK,,0.16
SOUN,-1.18,-0.74
SOUNW,,
SOWG,-1.61,-2.51
SPAI,,-0.037108
SPCB,-78.0,-40.0
SPFI,3.300293,3.42041
SPHL,,0.028731
SPKL,,-0.20752
SPKLW,,
SPNS,0.85,0.95
SPOK,-1.14,1.09
SPPL,0.031983,-0.402108
SPRC,-73.58,-14.731207
SPRO,-2.91,-1.23
SPRY,-0.215879,-0.87
SPSC,1.21,1.49
SPT,-0.53,-0.92
SPTN,2.05,0.95
SPWH,,2.44
SPWR,-0.204921,-0.650842
SPWRW,,
SQFT,-4.6,-5.7
SQFTP,,
SQFTW,,
SRAD,0.042329,0.034847
SRBK,0.131469,0.196783
SRCE,4.7,4.84
SRDX,0.3,-1.96
SRM,,0.040085
SRPT,-5.15,-8.03
SRRK,-3.59,-2.26
SRTS,0.25,1.46
SRZN,-33.15,-15.6
SSBI,2.2,2.54
SSII,-0.5,-0.03
SSKN,-0.8,-1.6
SSNC,2.99,2.48
SSP,0.81,1.62
SSRM,1.63,0.89
SSSS,5.52,-4.4
SSSSL,,
SSTI,-0.38,0.52
SSYS,-0.98,-0.44
STAA,0.5,0.79
STAI,-0.627882,-0.81609
STAK,,0.145422
STBA,2.804057,3.46
STEC,1.200291,1.25696
STEP,,3.84
STFS,,0.204643
STGW,-0.03,0.17
STHO,4.710586,-2.73
STI,-2.489054,0.405612
STIM,-1.22,-1.38
STKH,-19.0,-16.0
STKL,-0.08,-0.07
STKS,0.93,0.4
STLD,15.56,20.92
STNE,-4.4,-1.661391
STOK,-2.34,-2.6
STRA,2.28,1.94
STRD,,
STRF,,
STRK,,
STRL,2.15,3.48
STRM,,-2.25
STRO,-2.29,-2.35
STRR,-4.8,-2.45
STRRP,,
STRS,6.9,10.99
STRT,5.85,1.8
STRZ,,
STSS,-3949.544454,-3762.000034
STSSW,,
STTK,-1.07,-2.41
STX,5.36,7.36
SUGP,0.437674,0.585862
SUNE,-127256.122449,-156852.121212
SUNS,,
SUPN,0.98,1.04
SUPX,0.033437,-0.006152
SURG,-3.09,-0.05
SUUN,,-0.007096
SVC,-3.31,-0.8
SVCC,,
SVCCU,,
SVCCW,,
SVCO,-0.043573,-0.137683
SVII,-0.00054,0.12
SVIIR,,
SVIIW,,
SVRA,-0.32,-0.25
SVRE,-3995.999997,-1728.0
SVREW,,
SWAG,0.011909,-0.04
SWAGW,,
SWBI,4.55,4.08
SWIM,-0.56,-0.05
SWIN,-0.046071,-0.069929
SWKH,2.02,1.05
SWKHL,,
SWKS,8.97,7.81
SWVL,-29.835609,-18.21
SWVLW,,
SXTC,-95.475,-137.918
SXTP,-45.803878,-66.595421
SXTPW,,
SY,-0.076923,-0.607692
SYBT,2.97,3.21
SYBX,-16.35,-13.83
SYM,0.0,-0.13
SYNA,2.08,6.33
SYPR,0.13,-0.11
SYRE,-25.0,-24.75
SYTA,-613619.999325,-91979.999899
SYTAW,,
SZZL,,
SZZLR,,
SZZLU,,
TACH,,
TACHU,,
TACHW,,
TACO,,
TACOU,,
TACOW,,
TACT,-0.45,-0.6
TAIT,0.34,0.54
TALK,-0.72,-0.51
TALKW,,
TANH,-1934.0,99.223864
TAOP,-7.5,-4.47
TAOX,-62.75,-20.25
TARA,-4.21,-5.86
TARS,-0.67,-2.52
TASK,-0.62,0.39
TATT,-0.4,-0.175
TAVI,,
TAVIR,,
TAYD,0.3,0.64
TBBK,1.88,2.27
TBCH,0.97,-3.62
TBH,-0.203273,-0.335962
TBLA,-0.26,-0.05
TBLAW,,
TBLD,-0.16,-3.52
TBMC,,-0.00233
TBMCR,,
TBPH,-2.87,11.85
TBRG,1.26,1.08
TC,-79.2,-124.8
TCBI,4.6,6.18
TCBIO,,
TCBK,3.94,3.83
TCBS,0.17,0.58
TCBX,1.4,1.25
TCMD,-0.6,-0.89
TCOM,-0.87,2.14
TCPC,2.32,-0.16
TCRT,-55.5,-25.5
TCRX,-4.17,-2.75
TCX,0.31,-2.56
TDAC,,
TDACW,,
TDTH,0.00046,-0.022028
TDUP,-0.82,-0.92
TEAD,0.2,-0.44
TEAM,-2.79,-2.42
TECH,0.8675,1.6575
TECTP,,
TECX,-0.605864,-2.184016
TELA,-2.3,-2.72
TELO,-0.004665,-0.028847
TEM,-4.69393,-5.264512
TENB,-0.44,-0.83
TENX,-2524.8,-600.71
TER,5.56,4.22
TERN,-2.21,-1.67
TFIN,4.35,3.96
TFINP,,
TFSL,0.29,0.26
TGL,-1648.342001,-2503.946706
TGTX,-2.63,-1.46
TH,-0.05,0.74
THAR,-80.376011,-280.8
THCH,-14.176508,-28.99
THFF,4.02,5.82
THRD,-0.804725,-2.62
THRM,2.79,0.73
THRY,2.78,1.49
THTX,-1.37,-1.98
TIGO,4.584829,1.27
TIGR,0.09,-0.015
TIL,-29.6,-34.4
TILE,0.94,0.33
TIPT,1.09,-0.23
TIRX,-28.25,-45.15
TITN,,2.92
TIVC,-4131.000001,-1768.0
TKLF,182.106021,146.457564
TKNO,-0.61,-1.69
TLF,0.16,0.15
TLIH,0.059667,0.166467
TLN,-7.601516,-10.029021
TLPH,-5.8,5.72
TLRY,-1.25,-0.9
TLS,-0.65,-0.79
TLSA,-0.24,-0.15
TLSI,-93.165896,-161.55
TLSIW,,
TLX,-0.285,-0.335
TMC,-0.69,-0.71
TMCI,-0.43,-0.77
TMCWW,,
TMDX,-1.6,-1.23
TMUS,2.41,2.06
TNDM,0.24,-1.47
TNFA,-25.5,-11.73999
TNGX,-0.94,-1.23
TNMG,,-0.441524
TNON,-50.177987,-188.96
TNONW,,
TNXP,-119080.0,-65400.0
TNYA,-4.1,-2.76
TOI,-0.16,-0.2
TOIIW,,
TOMZ,-0.25,-0.15
TOP,0.144133,0.099752
TORO,-0.151188,5.277067
TOUR,-0.99,-1.56
TOWN,2.97,2.6
TOYO,,-0.004214
TPCS,0.04,-0.063215
TPG,0.0,-0.19
TPGXL,,
TPIC,-4.43,-2.96
TPST,-97.11,-40.17
TRAW,-24.0,-22.75
TRDA,-8.16,-3.02
TREE,5.05,-14.69
TRI,11.929993,2.987685
TRIB,0.2,-6.0
TRIN,4.64,-0.96
TRINI,,
TRINZ,,
TRIP,-1.08,0.14
TRMB,1.94,1.8
TRMD,-0.54,6.8
TRMK,2.34,1.17
TRML,,-0.968738
TRNR,-9170.622731,-16259.424742
TRNS,,1.5
TROO,-0.08,-0.01
TROW,13.12,6.7
TRS,1.32,1.56
TRSG,0.332136,0.220361
TRST,3.194,3.93
TRUE,-0.39,-1.3
TRUG,0.467031,-0.072187
TRUP,-0.89,-1.1
TRVG,0.15,-1.8
TRVI,-1.49,-0.45
TSAT,13.124863,-1.9
TSBK,3.27,2.82
TSBX,1.499368,-1.389627
TSCO,1.722,1.942
TSEM,1.37,2.39
TSHA,-4.64,-3.78
TSLA,1.63,3.62
TSSI,-0.07,-0.003389
TTAN,,
TTD,0.28,0.11
TTEC,2.97,2.18
TTEK,0.852,0.972
TTGT,0.251112,-0.059968
TTMI,0.5,0.91
TTNP,-18.0,-15.19
TTSH,0.29,0.32
TTWO,,3.58
TURB,0.024255,0.093362
TURN,1.38,-4.34
TUSK,-2.18,-0.01
TVA,,
TVACU,,
TVACW,,
TVAI,,
TVAIR,,
TVAIU,,
TVGN,-0.129973,0.036736
TVGNW,,
TVRD,,-2.195704
TVTX,-3.01,-4.37
TW,1.09,1.48
TWFG,,0.0
TWG,-0.000407,0.06613
TWIN,-1.58,0.6
TWNP,,-0.254563
TWST,-3.15,-4.04
TXG,-0.53,-1.46
TXMD,-21.5,11.96
TXN,8.26,9.41
TXRH,3.5,3.97
TYGO,-0.132446,-0.230133
TYRA,-1.91,-1.32
TZOO,0.09,0.53
TZUP,-0.14007,-0.211678
UAL,-6.1,2.23
UBCP,1.62,1.5
UBFO,0.59,0.92
UBSI,2.83,2.8
UBXG,-0.000398,-0.002119
UCAR,-78.980705,-87.607743
UCL,-1.6,-0.6
UCTT,2.69,0.88
UDMY,-1.41,-1.09
UEIC,0.39,0.03
UFCS,3.16,0.59
UFG,,0.065904
UFPI,8.59,10.97
UFPT,2.09,5.45
UG,1.01,0.56
UGRO,-0.09,-1.44
UHG,1.661022,1.460014
UHGWW,,
UK,-5554.51,-794.12
UKOMW,,
ULBI,-0.01,-0.01
ULCC,-0.48,-0.17
ULH,2.74,6.37
ULTA,,17.98
ULY,-54.267658,-92.453156
UMBF,7.24,8.86
UMBFO,,
UMBFP,,
UNB,2.94,2.81
UNCY,-0.86,-1.2
UNIT,0.51,-0.04
UNTY,3.43,3.59
UOKA,-0.19,-0.18
UONE,0.71,0.72
UONEK,0.71,0.72
UPB,,-0.657098
UPBD,2.02,0.21
UPC,2147.999999,-1335.292199
UPLD,-1.92,-2.23
UPST,1.43,-1.31
UPWK,-0.44,-0.69
UPXI,4.2,-8.6
URBN,,3.13
URGN,-4.96,-4.79
UROY,-0.02,-0.05
USAR,,-0.401245
USARW,,
USAU,-3.8,-1.92
USCB,-6.72,1.0
USEA,1.436,4.92
USEG,-0.39,-0.04
USGO,,-0.143276
USGOW,,
USIO,-0.02,-0.27
USLM,1.308,1.6
UTHR,10.06,15.0
UTMD,4.041,4.522
UTSI,-0.68,-0.56
UVSP,3.11,2.64
UXIN,-129.0,-36.0
UYSC,,
UYSCU,,
VABK,1.885525,4.38
VACH,,
VACHU,,
VACHW,,
VALN,-1.5,-2.48
VALU,2.43,2.5
VANI,-0.39,-0.36
VAPE,-27.96,-10.08
VAPEW,,
VBIX,0.32,0.029778
VBNK,0.96,0.79
VBTX,2.77,2.71
VC,1.44,4.35
VCEL,-0.16,-0.35
VCIC,,
VCICU,,
VCICW,,
VCIG,536.723499,569.601293
VCTR,3.75,3.81
VCYT,-1.11,-0.51
VECO,0.49,2.71
VEEA,,
VEEE,-1.9,-6.7
VEON,9.5,-2.25
VERA,-2.43,-3.35
VERB,-4400.0,-3106.0
VERI,-2.12,-0.7
VERO,-69.3,-108.9
VERU,0.09,-1.05
VERV,-4.48,-2.91
VERX,-0.01,-0.08
VFF,-0.11,-1.13
VFS,-13859.078031,-22774.749282
VFSWW,,
VGAS,-1.381093,0.290566
VGASW,,
VIASP,,
VIAV,0.2,0.07
VICR,1.26,0.57
VIGL,-1.531385,-2.16
VINP,3.77,3.84
VIOT,1.2,-3.96
VIR,3.96,3.83
VIRC,,-0.95
VITL,0.06,0.03
VIVK,-0.46,-1.22
VIVS,,-15.84
VKTX,-0.71,-0.9
VLCN,-417969.885417,-253595.592593
VLGEA,1.37,1.84
VLY,1.12,1.14
VLYPN,,
VLYPO,,
VLYPP,,
VMAR,-2753.999999,-2132.999999
VMD,0.22,0.16
VMEO,-0.33,-0.49
VNDA,0.58,0.11
VNET,-2.16,-5.22
VNMEU,,
VNOM,0.85,2.0
VOD,0.02,0.768
VOR,-2.1,-2.33
VOXR,-0.11,0.01
VRA,,0.52
VRAR,-0.637746,-0.51
VRAX,-0.572339,-1.502386
VRCA,-1.3,-0.72
VRDN,-6.66,-4.05
VREX,0.43,0.73
VRM,-217.6,-262.4
VRME,0.51,-1.7
VRNA,-0.96,-1.04
VRNS,-1.11,-1.14
VRNT,,-0.07
VRRM,0.25,0.5
VRSK,4.08,6.0
VRSN,7.0,6.24
VRTX,9.01,12.82
VS,-241.76,-192.89
VSA,-42.15,7.23
VSAT,,-0.21
VSEC,0.63,2.19
VSEE,0.047597,
VSEEW,,
VSME,-0.081418,1.072887
VSSYW,,
VSTA,-1.43,-0.660291
VSTM,-4.92,-4.57
VTGN,-14.7,-7.37925
VTRS,-1.05,1.71
VTSI,0.25,0.18
VTVT,-8.4,-10.4
VTYX,-6.65,-2.07
VUZI,-0.66,-0.64
VVOS,-24.0,-25.9
VVPR,-4.9,-10.64
VYGR,-1.89,-1.21
VYNE,-25.56,-7.279992
WABC,3.22,4.54
WAFD,2.39,3.39
WAFDP,,
WAFU,0.16,0.17
WAI,0.152779,-0.06
WALD,-2.45,
WALDW,,
WASH,4.39,4.11
WATT,-12.8,-6.8
WAVE,-0.48,-0.56
WAY,-0.282708,-0.308743
WB,1.86,0.36
WBA,2.93,5.01
WBD,1.54,-3.82
WBTN,,-1.023524
WBUY,-19.291309,-15.42732
WCT,0.008126,0.036998
WDAY,,0.12
WDC,2.66,4.75
WDFC,5.09,4.9
WEN,0.89,0.82
WENN,,
WENNU,,
WENNW,,
WERN,3.82,3.74
WEST,-1.32824,-1.6
WETH,11.0,4.73
WETO,-0.200607,-0.169857
WEYS,2.12,3.07
WFCF,0.487729,0.33
WFF,-0.001083,0.039231
WFRD,-6.43,0.36
WGRX,,-0.058067
WGS,-74.91,-53.79
WGSWW,,
WHF,1.42,0.68
WHFCL,,
WHLR,-197611.940299,-316323.529412
WHLRD,,
WHLRL,,
WHLRP,,
WHWK,-12.41,-2.69
WILC,3.25,3.0
WIMI,-28.2,-830.6
WINA,10.48,10.97
WING,1.42,1.77
WINT,-107700.636943,-56006.999955
WIX,-2.06,-7.33
WKEY,-7.1,-0.61
WKHS,-780.0,-185.0
WKSP,-6.9,-7.3
WLAC,,
WLACU,,
WLACW,,
WLDN,-0.68,-0.65
WLDS,-13.936651,-678.4
WLDSW,,
WLFC,0.002836,0.33
WLGS,-0.02365,-0.039792
WMG,0.58,1.06
WNEB,1.02,1.18
WNW,-29.297211,-174.38168
WOK,0.410909,0.05582
WOOF,,0.62
WORX,-5.4,-2.32
WPRT,0.8,-1.9
WRAP,-0.62,-0.43
WRD,-390.286345,-503.137012
WRLD,12.972694,8.47
WSBC,3.53,3.02
WSBCP,,
WSBF,2.96,0.89
WSBK,,
WSC,0.69,1.53
WSFS,5.69,3.49
WTBA,2.96,2.76
WTF,,
WTFC,7.58,8.02
WTFCM,,
WTFCN,,
WTFCP,,
WTGUU,,
WTO,-2.011057,-4.76
WTW,32.78,8.98
WULF,,-0.82
WVE,-2.36,-2.05
WVVI,0.2,-0.51
WVVIP,,
WW,0.95,-3.58
WWD,3.18,2.71
WXM,0.037127,-0.000594
WYHG,0.332768,0.23
WYNN,-6.64,-3.73
XAGE,-115.895663,-164.1
XAGEW,,
XAIR,,-1.68
XBIO,-5.5,-4.61
XBIT,-0.58,-1.08
XBP,-0.421931,-0.262845
XBPEW,,
XCH,-0.094468,0.000466
XCUR,-108.5,-2.8
XEL,2.96,3.17
XELB,-6.3,-2.0
XENE,-1.77,-2.06
XERS,-1.55,-0.7
XFOR,-119.7,-45.6
XGN,-1.68,-2.77
XHG,-46759.23295,0.0
XHLD,,-0.28012
XLO,-13.52,-3.22
XMTR,-2.33,-1.61
XNCR,1.37,-0.93
XNET,0.0175,0.319
XOMA,0.65,-1.98
XOMAO,,
XOMAP,,
XOS,6.6,-13.2
XOSWW,,
XP,6.2588,6.2461
XPEL,1.14,1.5
XPON,-73.248379,-123.0
XRAY,1.91,-4.41
XRTX,-1.199981,-4.708223
XRX,-2.56,-2.15
XTIA,-7674.379784,-26370.216306
XTKG,-858.679245,-5678.8
XTLB,-0.036553,-0.2
XWEL,0.6,-7.01
XXII,-6804.000003,-10044.000005
XYLO,7.999998,-16.0
YAAS,-0.136477,-0.28704
YB,-27.017249,-9.657654
YGMZ,-0.48,0.71
YHC,-246.326054,-280.349262
YHGJ,-2.01,-0.22
YHNA,,
YHNAR,,
YHNAU,,
YI,-80.8,-50.0
YIBO,0.086895,0.127861
YJ,240.0,-280.0
YMAB,-1.28,-2.19
YORKU,,
YORW,1.3,1.4
YOSH,-1.260035,-3.23
YOUL,,-3.193343
YQ,-146.0,-17.5
YSXT,,0.151866
YTRA,-20.42,-7.66
YXT,-19.382644,-17.356828
YYAI,-5568.0,-10768.0
YYGH,0.012602,0.02
Z,-2.11,-0.42
ZBAI,-0.9,-0.31
ZBAO,-1.175779,0.45268
ZBIO,,-9.261278
ZBRA,15.52,8.8
ZCMD,0.096,-1.131
ZD,10.33,1.36
ZDAI,0.001413,0.083067
ZENA,-0.012663,0.000156
ZENV,-1.080376,-5.822451
ZEO,1.410603,1.723858
ZEOWW,,
ZEUS,10.52,7.87
ZG,-2.11,-0.42
ZIMV,-3.649579,-2.45
ZION,6.79,5.79
ZIONP,,
ZJK,0.048877,0.118904
ZJYL,0.016979,0.018044
ZKIN,-0.17,-0.21
ZLAB,-7.58,-4.6
ZM,,4.5
ZNTL,-3.72,-4.48
ZOOZ,-2.27,-1.51
ZOOZW,,
ZS,-1.93,-2.77
ZSPC,,-0.67232
ZTEK,,-0.34
ZUMZ,,4.85
ZURA,,-12.192326
ZVRA,-2.11,-1.2
ZVSA,-139.883738,-346.104
ZYBT,0.825991,0.990854
ZYME,-4.61,1.9
ZYXI,0.44,0.44
